hotel_id,name,price,price_in_table,distance,type_room,room_size,hotel_star,sea_view,mountain_view,city_view,room_name,number_of_guests,private_bathroom,private_pool,rooftop_pool,minibar,barbecue,soundproofing,sauna,spa_bath,garden_view,number_of_bedrooms,url
246,Amy Villa 6 - Bida - Karaoke - Phòng Xông Hơi - 8 Phòng Ngủ - Gần Biển,"VND 8,250,000","VND 8,250,000",1.1 km from centre,Entire villa,500 m²,0,1.0,1.0,1.0,Villa,25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/amy-villa-6-bida-karaoke-phong-xong-hoi-8-phong-ngu-gan-bien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=14&hapos=246&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1223407301_394492133_25_0_0&highlighted_blocks=1223407301_394492133_25_0_0&matching_block_id=1223407301_394492133_25_0_0&sr_pri_blocks=1223407301_394492133_25_0_0__825000000&from_sustainable_property_sr=1&from=searchresults
247,Biệt Thự NGUYỄN THỊ MINH KHAI Hồ Bơi 7PN,"VND 6,696,000","VND 6,696,000",0.8 km from centre,Entire villa,222 m²,0,1.0,1.0,1.0,Villa,26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,https://www.booking.com/hotel/vn/biet-thu-nguyen-thi-minh-khai-ho-boi-7pn-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=15&hapos=247&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1229821202_395062027_26_0_0&highlighted_blocks=1229821202_395062027_26_0_0&matching_block_id=1229821202_395062027_26_0_0&sr_pri_blocks=1229821202_395062027_26_0_0__669600000&from_sustainable_property_sr=1&from=searchresults
248,Biệt Thự Hồ Bơi PHƯƠNG NAM VŨNG TÀU,"VND 3,442,500","VND 3,442,500",1.7 km from centre,Entire villa,320 m²,0,1.0,1.0,1.0,Villa,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-ho-boi-b19-khu-phuong-nam.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=16&hapos=248&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1081595401_390683890_24_0_0&highlighted_blocks=1081595401_390683890_24_0_0&matching_block_id=1081595401_390683890_24_0_0&sr_pri_blocks=1081595401_390683890_24_0_0__344250000&from_sustainable_property_sr=1&from=searchresults
249,"84 Phan Chu Trinh, bãi sau","VND 2,880,000","VND 2,880,000",1.3 km from centre,Entire villa,600 m²,0,0.0,0.0,0.0,Villa,20,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,https://www.booking.com/hotel/vn/84-phan-chu-trinh-bai-sau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=17&hapos=249&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1197137201_392006460_20_2_0&highlighted_blocks=1197137201_392006460_20_2_0&matching_block_id=1197137201_392006460_20_2_0&sr_pri_blocks=1197137201_392006460_20_2_0__288000000&from=searchresults
250,Victory Villa 6 Phòng Ngủ - Bida - Dàn Karaoke - Sân Vườn - Hồ Bơi To - Gần Biển,"VND 11,250,000","VND 11,250,000",1.6 km from centre,Entire villa,400 m²,0,0.0,0.0,0.0,Villa with Private Pool,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/victory-villa-6-phong-ngu-bida-dan-karaoke-san-vuon-ho-boi-to-gan-bien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=18&hapos=250&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1177150501_390238742_15_0_0&highlighted_blocks=1177150501_390238742_15_0_0&matching_block_id=1177150501_390238742_15_0_0&sr_pri_blocks=1177150501_390238742_15_0_0__1125000000&from_sustainable_property_sr=1&from=searchresults
251,Villages Hồ Bơi GREEN DAY 19 VIP,"VND 6,848,550","VND 6,848,550",5.3 km from centre,Entire villa,232 m²,0,1.0,1.0,1.0,Villa,35,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,https://www.booking.com/hotel/vn/villages-ho-boi-green-day-19-vip.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=19&hapos=251&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1162728501_390270466_35_0_0&highlighted_blocks=1162728501_390270466_35_0_0&matching_block_id=1162728501_390270466_35_0_0&sr_pri_blocks=1162728501_390270466_35_0_0__684855000&from_sustainable_property_sr=1&from=searchresults
252,Đặng Diễm My Homestay 12A,"VND 1,600,000","VND 1,600,000",0.5 km from centre,Entire villa,400 m²,0,0.0,0.0,0.0,Villa,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,https://www.booking.com/hotel/vn/dang-diem-my-homestay-12a.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=20&hapos=252&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1016899401_387896301_20_0_0&highlighted_blocks=1016899401_387896301_20_0_0&matching_block_id=1016899401_387896301_20_0_0&sr_pri_blocks=1016899401_387896301_20_0_0__160000000&from=searchresults
253,Villages ĐẶNG HOÀNG Điểm Checkin Hoa Giấy,"VND 3,924,900","VND 3,924,900",1.7 km from centre,Entire villa,323 m²,0,1.0,1.0,1.0,Villa,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villages-dang-hoang-diem-checkin-hoa-giay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=21&hapos=253&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1177437301_390259497_24_0_0&highlighted_blocks=1177437301_390259497_24_0_0&matching_block_id=1177437301_390259497_24_0_0&sr_pri_blocks=1177437301_390259497_24_0_0__392490000&from_sustainable_property_sr=1&from=searchresults
254,WhiteDay Villages GẦN BIỂN Resort SUNRISE,"VND 8,977,500","VND 8,977,500",5.1 km from centre,Entire villa,242 m²,0,1.0,1.0,1.0,Villa with Private Pool,25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/whiteday-villages-gan-bien-resort-sunrise.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=22&hapos=254&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1184475101_390818675_25_0_0&highlighted_blocks=1184475101_390818675_25_0_0&matching_block_id=1184475101_390818675_25_0_0&sr_pri_blocks=1184475101_390818675_25_0_0__897750000&from_sustainable_property_sr=1&from=searchresults
255,Homestay 30 Võ Thị Sáu,"VND 1,750,000","VND 1,750,000",1.8 km from centre,Entire villa,150 m²,0,0.0,0.0,0.0,Villa,30,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,https://www.booking.com/hotel/vn/homestay-30-vo-thi-sau-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=23&hapos=255&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165740&all_sr_blocks=1217762901_393944792_30_0_0&highlighted_blocks=1217762901_393944792_30_0_0&matching_block_id=1217762901_393944792_30_0_0&sr_pri_blocks=1217762901_393944792_30_0_0__175000000&from=searchresults
256,"Hoàng My Villa, Bãi Sau","VND 4,899,999","VND 4,899,999",1.8 km from centre,Entire villa,500 m²,0,1.0,1.0,1.0,Villa with Private Pool,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,https://www.booking.com/hotel/vn/198-phan-chu-trinh.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=1&hapos=256&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1140648601_387896248_20_2_0&highlighted_blocks=1140648601_387896248_20_2_0&matching_block_id=1140648601_387896248_20_2_0&sr_pri_blocks=1140648601_387896248_20_2_0__489999900&from=searchresults
257,Villa GOLD DAY Hồ Bơi Long Cung THÙY DƯƠNG,"VND 6,408,000","VND 6,408,000",3.8 km from centre,Entire villa,390 m²,0,1.0,1.0,1.0,Villa,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,https://www.booking.com/hotel/vn/villa-ho-boi-7pn-long-cung-thuy-duong.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=2&hapos=257&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1116447201_384533622_30_1_0&highlighted_blocks=1116447201_384533622_30_1_0&matching_block_id=1116447201_384533622_30_1_0&sr_pri_blocks=1116447201_384533622_30_1_0__640800000&from_sustainable_property_sr=1&from=searchresults
258,White Castle Villa Vung Tau,"VND 6,000,000","VND 6,000,000",1.5 km from centre,Entire villa,310 m²,0,0.0,1.0,1.0,Villa,10,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,https://www.booking.com/hotel/vn/white-castle-villa-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=3&hapos=258&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=993462701_372320854_10_0_0&highlighted_blocks=993462701_372320854_10_0_0&matching_block_id=993462701_372320854_10_0_0&sr_pri_blocks=993462701_372320854_10_0_0__600000000&from_sustainable_property_sr=1&from=searchresults
259,Villa Aria Vũng Tàu,"VND 8,000,000","VND 8,000,000",5.5 km from centre,Entire villa,500 m²,0,1.0,1.0,1.0,Three-Bedroom Villa,10,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,https://www.booking.com/hotel/vn/villa-aria-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=4&hapos=259&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=938376402_379988339_10_0_0&highlighted_blocks=938376402_379988339_10_0_0&matching_block_id=938376402_379988339_10_0_0&sr_pri_blocks=938376402_379988339_10_0_0__800000000&from=searchresults
260,Hoàng My Villages Check in HOA GIẤY,"VND 3,528,000","VND 3,528,000",1.7 km from centre,Entire villa,223 m²,0,1.0,1.0,1.0,Villa,22,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/hoang-my-villages-check-in-hoa-giay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=5&hapos=260&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1167138201_389322302_22_1_0&highlighted_blocks=1167138201_389322302_22_1_0&matching_block_id=1167138201_389322302_22_1_0&sr_pri_blocks=1167138201_389322302_22_1_0__352800000&from_sustainable_property_sr=1&from=searchresults
261,Biệt Thự CÂY XANH siêu VIP gần Biển,"VND 8,208,000","VND 8,208,000",5.1 km from centre,Entire villa,345 m²,0,1.0,1.0,1.0,Villa,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/biet-thu-cay-xanh-sieu-vip-gan-bien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=6&hapos=261&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1223663401_394562068_27_0_0&highlighted_blocks=1223663401_394562068_27_0_0&matching_block_id=1223663401_394562068_27_0_0&sr_pri_blocks=1223663401_394562068_27_0_0__820800000&from_sustainable_property_sr=1&from=searchresults
262,Biệt Thự ĐỨC HOÀNG Võ Thị Sáu Hồ Bơi Bida Karaoke FREE,"VND 4,142,950","VND 4,142,950",1 km from centre,Entire villa,311 m²,0,1.0,1.0,1.0,Villa,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-bali-vo-thi-sau-ho-boi-bida-karaoke-free.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=7&hapos=262&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1127688101_385408674_30_1_0&highlighted_blocks=1127688101_385408674_30_1_0&matching_block_id=1127688101_385408674_30_1_0&sr_pri_blocks=1127688101_385408674_30_1_0__414295000&from_sustainable_property_sr=1&from=searchresults
263,Villages BLUEDAY gần Công Viên THỎ TRẮNG,"VND 8,261,190","VND 8,261,190",1.3 km from centre,Entire villa,234 m²,0,1.0,1.0,1.0,Villa,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/villages-blueday-gan-cong-vien-tho-trang.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=8&hapos=263&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1185953601_390966603_20_0_0&highlighted_blocks=1185953601_390966603_20_0_0&matching_block_id=1185953601_390966603_20_0_0&sr_pri_blocks=1185953601_390966603_20_0_0__826119000&from_sustainable_property_sr=1&from=searchresults
264,Lavie House 6 12-6 Trần Phú,"VND 7,000,000","VND 7,000,000",1.7 km from centre,Entire villa,,0,0.0,0.0,0.0,Villa with Private Pool,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/lavies-house-4.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=9&hapos=264&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=577768501_357969662_10_0_0&highlighted_blocks=577768501_357969662_10_0_0&matching_block_id=577768501_357969662_10_0_0&sr_pri_blocks=577768501_357969662_10_0_0__700000000&from=searchresults
265,Villages Hoàng My phòng KARAOKE Riêng Checkin HOA GIẤY,"VND 3,614,112","VND 3,614,112",1.7 km from centre,Entire villa,112 m²,0,1.0,1.0,1.0,Villa,27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villages-hoang-my-phong-karaoke-rieng-checkin-hoa-giay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=10&hapos=265&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1168079701_389384146_27_0_0&highlighted_blocks=1168079701_389384146_27_0_0&matching_block_id=1168079701_389384146_27_0_0&sr_pri_blocks=1168079701_389384146_27_0_0__361411200&from_sustainable_property_sr=1&from=searchresults
266,Villa GOLD DAY Hồ bơi E8,"VND 7,565,000","VND 7,565,000",1.5 km from centre,Entire villa,303 m²,0,1.0,1.0,1.0,Villa,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/villa-duc-hoang-ho-boi-e8.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=11&hapos=266&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1015393001_374062015_21_0_0&highlighted_blocks=1015393001_374062015_21_0_0&matching_block_id=1015393001_374062015_21_0_0&sr_pri_blocks=1015393001_374062015_21_0_0__756500000&from_sustainable_property_sr=1&from=searchresults
267,Biệt Thự ĐẶNG HOÀNG BÃI SAU Có máy CHƠI GAME,"VND 3,924,900","VND 3,924,900",1.4 km from centre,Entire villa,100 m²,0,1.0,1.0,1.0,Villa,28,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-dang-hoang-bai-sau-co-may-choi-game.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=12&hapos=267&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1156698701_388444309_28_0_0&highlighted_blocks=1156698701_388444309_28_0_0&matching_block_id=1156698701_388444309_28_0_0&sr_pri_blocks=1156698701_388444309_28_0_0__392490000&from_sustainable_property_sr=1&from=searchresults
268,Biệt Thự HOÀNG MY Hồ Bơi Bida Karaoke phao Bơi Xe máy Free,"VND 4,416,000","VND 4,416,000",1.4 km from centre,Entire villa,234 m²,0,1.0,1.0,1.0,Villa,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-hoang-my-ho-boi-bida-karaoke-phao-boi-xe-may-free.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=13&hapos=268&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165756&all_sr_blocks=1187273701_391084076_27_1_0&highlighted_blocks=1187273701_391084076_27_1_0&matching_block_id=1187273701_391084076_27_1_0&sr_pri_blocks=1187273701_391084076_27_1_0__441600000&from_sustainable_property_sr=1&from=searchresults
